Author,PublishedAt,Comment,Likes
@Nname-ou3gu,2024-02-13T16:00:26Z,"Daftar aksi mental culas Jokowi dan rezim busuknya, gw rangkum buat yg males nonton 2 jam.<br><br>1. Penunjukan PJ Bupati/Gubernur secara masif oleh Presiden disertai penundaan pilkada, yang tentunya PLT tersebut sesuai dengan &quot;selera&quot; Jokowi dengan basis massa yang direncanakan, seperti Papua.<br>2. Melibatkan langsung 4 provinsi baru di Papua, padahal Kaltara butuh 6 tahun agar bisa ikut pemilu.<br>3. Menunjuk Tito Karnavian sebagai Mendagri atas jasanya mengamankan suara Jokowi di Papua<br>4. Tito Karnavian melantik banyak PJ/PLT Gubernur/Bupati secara tidak transparan dan melanggar ketentuan MK<br>5. PLT/PJ Gubernur/Bupati yang ditunjuk adalah orang bekas sirkel Jokowi, ditempatkan pada provinsi strategis dengan DPT besar seperti Aceh, Jakarta, Jateng, dan Jabar.<br>6. Gubernur dan Bupati terang-terangan berkampanye dan menghambat proses kampanye proses lain, karena mereka sudah ikat janji dengan Badan Intelijen Daerah untuk pemenangan calon/caleg dari partai tertentu<br>7. Tidak cukup gubernur, Kades dari 8 Provinsi (setara 1/3 total DPT) diajak untuk konsolidasi pemenangan paslon tertentu dan dijanjikan perpanjangan masa jabatan.<br>8. Kades ditekan untuk memenangkan salah dua paslon dan menggunakan baldes untuk deklarasi dukungan, mereka yang menentang akan diungkap kasus korupsinya dan diawasi polda.<br>9. Kades punya kewenangan besar dalam suara DPT dan penyaluran Bansos, maka pemerintah membakar 500T CUMA CUMA HANYA UNTUK PEMILU demi menarik hati 50jt+ DPT<br>10. Sebaran Bansos PERSIS DENGAN DAERAH BASIS MASSA JOKOWI dan pemenangan paslon 02, terutama daerah Jatim, Jateng, Papua, dan Kalimantan yang Kapolda aja sampai ikut bagi-bagi sembako.<br>11. Konflik kepentingan paslon yang menjabat jadi mentri (beserta mentri yang jadi timses), menggunakan fasilitas negara untuk berkampanye, bahkan presiden MERESTUI kampanye bagi ASN tanpa CUTI<br>12. Presiden beserta Ibu Negara TANPA RASA MALU dengan terang-terangan menggunakan fasilitas negara dan tanpa CUTI menghadiri event kampanye paslon tertentu.<br>13. BAWASLU jadi BANCI buat menindak pelanggaran kampanye bagi-bagi susu oleh 02, mengapa?<br>14. Pansel Bawaslu adalah bekas timses Jokowi, penunjukan anggota bawaslu sudah diatur sebelumnya berdasarkan organisasi (politik mahasiswa) dan jatah partai<br>15. Syarat verifikasi parpol yang diobok-obok, Gelora yang baru berdiri SENGAJA DILOLOSKAN (hanya lolos 1 dari 4 syarat) untuk memecah suara PKS, tapi Partai Ummat yang baru berdiri tidak diizinkan karena bisa memecah suara PAN.<br>16. Rusaknya AKHLAK dan MENTAL SUAP anggota KPU daerah, sengaja MENGUBAH DATA VERIFIKASI untuk meloloskan partai tertentu, dengan alasan &quot;sesuai arahan atasan&quot;<br>17. KPU menjadi PELAYAN dari beberapa kader &quot;perempuan emas&quot;, sengaja meloloskan caleg bekas koruptor, dan SENGAJA MELOLOSKAN ANAK HARAM KONSTITUSI, dengan SENGAJA  ABAI tidak merevisi perhitungan 30% keterlibatan caleg perempuan sesuai putusan MA dan mengabaikan syarat lolos/lengkap paslon yang belum direvisi sesuai putusan MK.<br>18. MK menjadi jalan tikus untuk MENCURANGI KONSITUSI. Dengan Paman hasil kawin silang keluarga Jokowi, permohonan batas usia capres disetujui hanya melalui 3x tuntutan, dimana tuntutan presidential threshold DITOLAK MK 31 KALI.<br>19. 4 GOLONGAN MANUSIA BUSUK yang MEMBOBOL KONSTITUSI, (PSI, Partai Garuda, dan 5 Kepala Daerah + Almas Tsaqibirtu) mengusulkan penurunan usia capres min 35 th dengan pengalaman minimal sbg Kepala Daerah, dan MANUSIA BUSUK bernama ALMAS menambah pengajuan syarat kepala daerah harus seminimal mungkin setara kepala daerah provinsi/kota<br>20. Anwar Usman MENOLAK HADIR RPH permohonan PSI, Partai Garuda, dan 5 Kepala Daerah (dg alasan konflik kepentingan), TAPI sehari setelahnya HADIR RPH permohonan Almas.<br>21. Entah alasan apa Almas mencabut pemohonan DAN MENDAFTAR ULANG pada HARI LIBUR. ANEHNYA, Anwar Usman tetap memproses pengajuan itu dengan mekanisme sidang yang berbeda DIHARI LIBUR, TANPA SAKSI dan SIDANG, serta dengan alat bukti Almas yang lemah bermodalkan KTP + fotokopi UU/UUD.<br>22. 3 Permohonan dari PSI, Partai Garuda, dan 5 Kepala Daerah DITOLAK, TAPI ANEHNYA permintaan Almas DITERIMA MK, bahkan diksi permohonan &quot;berpengalaman sebagai kepala daerah&quot; diubah menjadi &quot;pernah/sedang menjabat sebagai kepala daerah&quot; yang bahkan Almas TIDAK PERNAH MEMINTA HAL INI.<br>23. Untuk permohonan PSI, Partai Garuda, dan 5 Kepala Daerah, ada 7 hakim MK yang menolak, 1 menerima, 1 concurring (Anwar Usman). <br>24. Namun setelah sesi istirahat, untuk permohonan Almas, terjadi LOBYING dan KONGKALIKONG antara hakim MK yang harusnya konsisten menolak, (sebelumnya dari 7 hakim menjadi 4 hakim MK yang tetap menolak, 3 menerima (termasuk Anwar Usman), 2 concurring (setuju jika jabatan MINIMAL GUBERNUR)) dimana pendapat 2 hakim concurring JUSTRU DIIKUTSERTAKAN pada 3 pendapat hakim setuju, sehingga 5 pendapat hakim setuju menang melawan 4 hakim yang menolak.<br>25. Sampai saat ini TIDAK JELAS siapa yang mengubah ketentuan jabatan kepala daerah dari gugatan asli dan 4 hakim yang menolak gagal menyelamatkan demokrasi negara ini.<br>26. 25 Oktober 2023, pasangan maut penabrak konsitusi mendeklarasikan diri sebagai Paslon 02",6
@dshie_rafaizza,2024-02-13T16:00:10Z,"Masih mikir mau pilih siapa, sekarang sudah yakin, terimakasih team ❤",0
@mursalinbart5335,2024-02-13T16:00:05Z,Tetap  prabowo,0
@gevisioner6257,2024-02-13T16:00:00Z,Ada ketidakseimbangan dugaan antara legislatif dgn eksekutif,0
@novrantopratamazai4549,2024-02-13T15:59:57Z,Apa perlu 98 jilid 2?,0
@sc_imadegedearikusuma8064,2024-02-13T15:59:54Z,semoga pihak yang benar selalu dilindungi oleh tuhan yang maha esa,1
@guswasikchannel,2024-02-13T15:59:42Z,"Saya yakin, ini bisa menggerus suara 02 ke 01. Dan 02 ke 03.",0
@nurhudarahman4247,2024-02-13T15:59:10Z,Apresiasi setinggi2nya kpd film ini dan tokoh di dlmnya... Sangat beresiko tapi berani mengungkap segalanya...  Semoga masyarakat yg menyaksikan film ini sadar akan pelanggaran2 yg terjadi,0
@yeandlyputri4627,2024-02-13T15:58:51Z,"MasyaAllah apresiasi tinggi kami untk tim dirty vote yg sudah kritis dan berani membuka ini semua ke publik menjadikan kami yg awam tercerahkan, miris dan jijik melihat yg terjadi saat ini tp kami kembali optimis untk memilih yg jujur di tgl 14 Bismillah",2
@tatiheiza,2024-02-13T15:57:25Z,"Apresiasi buat beliau2 bertiga dan juga buat seluruh yg terlibat dlm pembuatan film ini, salut, hormat, bangga bangt atas keberanian mereka, smoga mereka smua yg terlibat dlm film ini sllu dlm lindungan Allah, dijauhkan dr niat jahat rezim dzalim skrng,dan skeng mereka dilaporkan smoga Allah permudahkan segala urusn permudah segala masalah",26
@muhammadeffendy2385,2024-02-13T15:56:29Z,"Negeri ini tidak baik baik saja, karna belum apa2 sudah ada kecurangan",1
@TsamaraUye-ym3gd,2024-02-13T15:55:42Z,"Ga usah munafik lah dalam film ini, kok ya ga tau dalam politik bagaimana, adsense dah adsense",0
@hendrawardhanawiratma5867,2024-02-13T15:55:25Z,kita lg milih presiden<br>bukan wakil presiden<br><br>dari sy lahir thn 1970<br>yg namanya wakil presiden<br>ga pernah kedengeran kerja apa....,0
@07.رسوانرمليعبدالرحيم,2024-02-13T15:55:19Z,Semoga kita semua semakin sadar dan esok memilih untuk kebaikan bangsa dan negara ke depannya. Pilih yang terbaik yaa,0
@tissabianibandung8149,2024-02-13T15:55:11Z,Jauhkan negeri kamari dari pemimpin dzalim dan tidak adil,0
@dwihermawan489,2024-02-13T15:54:59Z,"Hanya 2 yang diperlukan, mental culas dan tahan malu😢",2
@sayyidaaththahira3185,2024-02-13T15:54:54Z,"Diakhir sedih.... dan ikut kecewa yang dalam, sehat sehat dan semoga dalam perlindungan tuhan",0
@dinarahma6802,2024-02-13T15:54:49Z,Bukan sekedar film tp bikin  masyarakat berfikir berulang untuk milih paslon tidak sembarangan  bikin narasi yg berani seperti ini ❤,0
@akilaazkafahiraelmasoed2553,2024-02-13T15:54:47Z,"Sedih banget😭Ya Allah besok 14 Feb bangett, hamba titip INDONESIA YA ALLAH😭semoga engkau kirimkan pemimpin yang amanah dan bertanggung jawab, pemimpin yang berkasih sayang pada rakyatnya❤",0
@adriansyahsipayung9900,2024-02-13T15:54:44Z,ALL IN AMIN,1
@evhaulfiati4980,2024-02-13T15:54:26Z,Bobrok nya negeri ini. Maka jangan heran jika banyak penerus yang tidak berkualitas serta hilang nya kepercayaan,0
@ahmadjauharilirsyad,2024-02-13T15:54:13Z,Gak ngaruh wirr,1
@bikinibotom5748,2024-02-13T15:54:07Z,"Owh iya bang,,, yg d luar negri 31rb syarat suara udah tercblos itu gimana bang?? Kenapa gak d bahas juga bang,,, aq Nerimanya udah coblosan😅",0
@sandrynasution5263,2024-02-13T15:53:26Z,"Itulah kelemahan Demokrasi, tapi kita bersyukur krn siapapun status apapun asalkan ada kemampuan : Uang, relasi bisa ikut berpolitik dan memimpin negeri. Apalagi  ayah bapaknya sdh jadi pejabat makin mulus...<br><br>Dalam politik tidak ada istilah netral pasti berpihak. Caranya saja mungkin ada yang kasar dan halus...<br><br>Mantaplah pokoknya videonya terimakasih sdh menambah wawasan secara gratis...",23
@jakaselamat1213,2024-02-13T15:53:02Z,lawan,0
@violla-ur3qq,2024-02-13T15:52:59Z,fakta,0
@violla-ur3qq,2024-02-13T15:52:51Z,fakta,0
@hadislukman,2024-02-13T15:52:26Z,Yu viralkan yu,1
@m.refalianmauris5819,2024-02-13T15:51:12Z,Pohon makan tinggi makin kencang aingin nya ini slah satu angin dari Anis ya hahahah,1
@QailaAdzkiyanabila-lt5rj,2024-02-13T15:50:44Z,Seandainya GIBRAN ada diposisi paslon 01 / 03 mungkin film ini tidak akan pernah rilis.,2
@skolastika2509,2024-02-13T15:50:28Z,Ini utk rakyat biasa tdk bisa di mengerti bapak2 dan ibu. Anak lulusN universitS skrg  aja tdk bisa se level itu. 😢😢😢😢  saya sppreciated. Adanya vidio ini. ❤. Semoga byk yg tahu ya.....,3
@bayomaa,2024-02-13T15:49:50Z,"Idealnya kita hanyalah pemilih, bukan pendukung. Pemilih biasanya lebih objektif, tapi kalo pendukung biasanya apapun kesalahan capresnya bakal tetap bener dimata mereka. <br><br>Semoga pemimpin yang nantinya terpilih merupakan pemimpin yang terbaik yang mampu memimpin Indonesia menuju lebih baik lagi di 5 tahun kedepan.",0
@irgieramdhanshevchenkie4780,2024-02-13T15:49:47Z,Sayang nya yang lihat vidio dokumenter ini adalah orang yang mau menerima fakta.. Mau mendengar nasihat.. Mau negara ini menjadi lebih baik..<br><br><br>Jika bukan &#39;beliau&#39; yang menjadi presiden..<br><br><br>RIP demokrasi Indonesia 🥀,10
@syahlaachyar937,2024-02-13T15:49:44Z,"untuk kalian semua, semoga kalian baik baik aja. respect👏🏻🙏🏻",1
@aqila517,2024-02-13T15:49:37Z,Demokrasi Di Negara kita sedang Tidak baik-baik aja...,1
@luky564,2024-02-13T15:48:13Z,Karena  haus akan ambisi berkuasa,2
@skyurel,2024-02-13T15:47:44Z,May Allah protect us.,1
@ahmadzaenudin5766,2024-02-13T15:46:11Z,Ya Allah Ya Rabb lindungi rakyat Indonesia dari rezim rezim jahat,0
@adirosesFPV,2024-02-13T15:45:53Z,Dan itu hanya miliknya Presiden &quot;contoh congkak dan sombong nya beliau seperti Fir&#39;aun asli beneran&quot;,1
@affane.channel,2024-02-13T15:45:52Z,"Channel atau video ini sangat sulit ditemukan di youtube, dicari tidak bisa ketemu. Harus melalui link dari channel lain.",3
@viaviakoplingbike4271,2024-02-13T15:45:47Z,Sedih banget di akhir video,1
@ArifWahyudin-ow1ou,2024-02-13T15:45:22Z,Orang orang sekuni ini gak punya otak,1
@UrniSamisnah,2024-02-13T15:45:18Z,Wkwk. 4 jari. 1+3=4. Hahaha.. tai lah,1
@leegunzbagoez8491,2024-02-13T15:45:00Z,"film ini runtutan dr film2 watchdoc sebelumnya, ilusi transisi energi , tanah moyangku, demi 1%dll. sehat selalu bung dhandy dkk. &quot;rakyat ning mburimu caket&quot; VIVA LA RESISTENCIA 🔥",5
@dadangq,2024-02-13T15:44:46Z,Raja Jokowi mau ngomong apa,0
@ardiz4825,2024-02-13T15:44:23Z,Kok gak trending ya?,2
@desydp,2024-02-13T15:43:50Z,"Semua fakta didepan mata, jangan lagi anda pura pura tak melihatnya",2
@skolastika2509,2024-02-13T15:43:48Z,"Ada kitab suci, mulut yg berbusa kebohongan ,dr mulut, hati sdh dilihat oleh TUHAN. DASAR SETAN SPT LBP KATA2NYA HALUS TP DEMI KEUNTUNGANNYA. YA AMPUN. SEMOGA TENTARA TUHAN MELAWAN MRK YG CURANG2 . AMIN.",1
@aljazeranasution8083,2024-02-13T15:43:47Z,Dengan melihat film ini saya semakin yakin Indonesia butuh perubahan,1
@sarahbasalma3216,2024-02-13T15:43:44Z,"Terima kasih atas data dan fakfa<br>Semoga Allah, slalu melindungi mereka semua",2
@vargazen,2024-02-13T15:43:25Z,"Diluar materinya yg sangat baik, kritik membangun 3 org ini harus perbaiki lg public speakingnya",0
@mansurautoteserv3657,2024-02-13T15:42:45Z,"Ngerii ya demi kekuasaan dan Dinasty....hancurlah negeri ini Demokrasi akan d gantikan dg Oligarki dan Dinasty...rakyat yg kena imbasnya langsung lewat peraturan2 yg mencekik....(Pajak naik, BBM naik, Sembako naik, Omnibuslow jilid 2....)",2
@zaenalmuttaqin7841,2024-02-13T15:42:37Z,Ketika kita banyak memaklumi tampang polos dan memelas yg telah mengubah dan menipu tatanan demokrasi dg mental culas dan tahan malu..,0
@shopmdr5233,2024-02-13T15:41:40Z,Kenapa dsini menjatuhkan 02 dan 03 yahh? Kok gada bahas 01? Yakin ga ada sogokan juga?😂,1
@chanfee_3888,2024-02-13T15:41:31Z,"Benar film ini mengedukasi tapi terlalu banyak pihak-pihak yang tidak mau diedukasi karna merasa diri paling benar sendiri.. semoga lewat film ini bisa jadi perenungan diri sendiri jika memang mau berusaha menjadi pribadi yg lebih baik lagi, semangat demokrasi 🫡",2
@lindaraffasya1773,2024-02-13T15:40:52Z,"Terimakasih, ayo berjuang esok di pemilu, no dirty vote!",1
@yuliakusuma9370,2024-02-13T15:40:45Z,"Terima kasih, semoga kebaikan dilimpahkan untuk kalian pak",0
@linaanyelir9225,2024-02-13T15:40:15Z,"Ini baru keluar kan menjelang pemilu .., sementara persiapan materi pastinya sudah di siapkan bbrp waktu sebelum nya..<br><br>Saya heran.. satu sisi jni untuk kecerdasan satu sisi lagi utk memperkeruh pelaksanaan pemilu ..",1
@vinacandragustiana2404,2024-02-13T15:39:50Z,Ya Allah selamatkan lah negara Indonesia ini😢😢😢😢,0
@KevinSagitoz,2024-02-13T15:39:40Z,2 jam isinya bacotan smua... makin yakin pilih 02 ✌️,3
@themotivationprogress,2024-02-13T15:39:11Z,"Berarti tidak perlu pemilu, dl pak jokowi di PDIP, sekarang PDIP di 03. Kenapa jadi 02 yg kena? Harusnya bongkar semua bukan 1 kelompok saja",0
@rizkifikriansyah9711,2024-02-13T15:39:03Z,"Hari ini, negara tercinta sekali Gus demokrasi yang telah dibangun oleh para patriot bangsa, harus ternodai dengan hasrat dan ambisi semata😢",0
@bintangsinaga4313,2024-02-13T15:38:44Z,Yg buat vidio semoga dalam lindungan tuhan🙏🙏🙏,0
@salindristevali5780,2024-02-13T15:38:23Z,Semoga yg terlibat dlm pmbutn film ini selalau sehat dan allah jaga klian semua . Telah berkorban dan siap mnanggung resiko apapun untuk mmbuka kecurgn2 negara ini .,1
@nailahyasmin-n6x,2024-02-13T15:38:14Z,KEREN BGTTTT??????!!!!!!! MANTAPPPP,0
@Ezrom.januara,2024-02-13T15:38:07Z,Kalo “PERUBAHAN” UNDANG-UNDANG DASAR 1945 (amandemen) yang sampai ada pertama kedua ketiga dan keempat bagaimana? Itu menyalahi atau gimana yah?,0
@YusR-e7c,2024-02-13T15:38:07Z,Padahal.. padahal videonya berupa cuplikan fakta dr para koalisi yg keluar dr mulut² mereka yg melakukan pelanggaran. Gak ada drama² pemerannya artis². Herannya msh ada yg batu gak sadar². Nth apa yg ada di pikirannya.,3
@berbagiituindah5305,2024-02-13T15:37:38Z,Tolong jaga suara kita,1
@adorablepurnama,2024-02-13T15:37:13Z,"Sampai sekarang saya lihat komentar beliau yg ttg gerakan solat, bener-bener dibuat speechless, ga bisa berkata-kata. Tiang agama kok dibuat jadi lelucon, jadi bahan kampanye atau jokes or whatever he said ya. Bisa ya bapak itu ga malu sama rakyat? Duduk di kursi menteri tp kok ya secara terang-terangan menunjukkan otaknya ga dipake-_- Allah never sleeps, pak, may you find Allah&#39;s guidance ASAP",2
@berbagiituindah5305,2024-02-13T15:37:04Z,Saatnx perubahan,1
@pradnyakusala7617,2024-02-13T15:36:48Z,"Dokumenter yang edukatif dan mencerdaskan rakyat,  apalagi yang ditampilkan adalah data fakta dan memang terjadi sehingga sangat bisa dipertanggungjawabkan. Jika dianggap hoax jelas tidak bisa, jika dianggap propaganda menyesatkan pasti salah. Kubu yang merasa dirugikan silahkan klarifikasi secara jantan, jujur dan jelas. Bukan lagi jamannya untuk mengkriminalisasi kritikan yang tidak sepaham. Justru pemerintah itu patut menjadikan kritikan sebagai alat kontrol kekuasaan agar tidak banyak melakukan kesalahan. <br>Intinya sangat jelas tidak mungkin ada api jika tidak didahului asap, kesalahan menjadikan gibran sebagai cawapres dengan melanggar etika dan konstitusi memunculkan stigma penguasa culas dan tidak punya malu cukup beralasan. Saya pribadi menilai &quot;DIRTY VOTE&quot; is The Best Movie !!!",6
@mustikasari3083,2024-02-13T15:36:42Z,"Alhamdulillah, terimakasih filmnya. Saya jadi tahu negara ini memiliki pemimpin yang luar biasa. Demokrasi berjalan baik. Tidak ada intimidasi dari pihak manapun. Siapapun boleh menyampaikan pendapat❤❤❤. Semoga tanggal 14 Februari nanti terpilih pemimpin yang terbaik untuk Indonesia",9
@dhbbfghj7259,2024-02-13T15:36:14Z,Yg penting tidak milih yg mereka pro kepentingan asing untuk menguasai  NKRI....,1
@rudiansyah5034,2024-02-13T15:36:06Z,besok saya harus ke TPS tujuan saya adalah  Tumbangkan Prabowo Subianto,2
@Dezetco,2024-02-13T15:35:18Z,"Kukira karya ternyata sampah, antek-antek asing.",3
@mariaenypadmisusanti4072,2024-02-13T15:35:15Z,LUAR BIASA<br>Sengaja dibuat film dokumenter agar jejak digital tetap abadi utk anak cucu kita<br>Taruhan nyawa diri sendiri &amp; keluarga para pembuat film ini<br>SUNGGUH LUAR BIASA<br>Semoga Tuhan Yang Maha Kuasa senantiasa melindungi mereka &amp; keluarga <br>Jangan sampai rakyat salah memilih <br>SALAM NKRI<br>🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,358
@royhanpropertycirebon5831,2024-02-13T15:34:46Z,Bongkar semua. Inget sehebat apapun kita menyembunyikan bangkai akan tercium jg 🎉🎉🎉,2
@UCUPKU234,2024-02-13T15:34:38Z,Just one word. Hypocrite 😢,0
@FahfahNurfaizi,2024-02-13T15:34:15Z,Ternyata ternyata wkwkw yang bikin bukan ornag netral cuaksss,0
@iinnurani3750,2024-02-13T15:34:13Z,Masyaa Allah luar biasa saya angkat jempol buat team dirty vote..👍👍👍,1
@EMi-nx8xx,2024-02-13T15:34:11Z,..NGERI BAngeett<br>Ya Allah..<br>Selamatkan Rakyat Indonesia,1
@nurchakim7334,2024-02-13T15:33:57Z,"kebenaran memang pahit tapi pasti akan terungkap, salam waras",2
@wernerheisenberg2263,2024-02-13T15:33:54Z,Nyari di Youtube Search gak ketemu ( saya menumukan chanel ini lewat link youtuber). Kok aneh....,2
@themotivationprogress,2024-02-13T15:33:54Z,Film samppah,1
@MuzamilAli-h9h,2024-02-13T15:33:38Z,👍👍👍,0
@ffrjjj,2024-02-13T15:33:13Z,Ga muncul ya kalo disearch,2
@fakta8594,2024-02-13T15:33:08Z,"Masih yakin dengan JOKOWI...di balik JOKOWI ada IRIANA.<br><br>Setelah 2x menjabat taringnya keluar tabiatnya keluar, semua di trobos dan di benarkan <br><br>Sekelas Bawaslu bisa di TEKEN",1
@yuyusartika132,2024-02-13T15:33:06Z,&quot; Mental Culas dan Tahan Malu&quot;,0
@605catur2,2024-02-13T15:32:50Z,Anda bertiga saya menyebutnya PEMBERANI !!! SEHAT2 KALIAN SEMUA,1
@Choco_tiramisu,2024-02-13T15:32:38Z,"Terimakasih kepada semua yg sudah terlibat dalam pembuatan film ini. saya benar-benar mengapresiasinya, karena film ini benar-benar menambah wawasan dan pemahaman saya akan keadaan politik di Indonesia saat ini, yang ternyata sudah benar-benar tidak baik-baik saja. Terutama bagi saya yang baru saja akan mengikuti pemilu di tahun ini.<br><br>Bismillah, saya berdoa semoga Indonesia akhirnya bisa bebas dan dijauhkan dari pemimpin yang buruk mulai tahun ini, demi masa depan tanah air Indonesia yang lebih baik, aamiin ya Allah..",2
@agussan7226,2024-02-13T15:31:56Z,Mantabbb,0
@junna6710,2024-02-13T15:31:45Z,Please jangan sampe video ini di tekdon yaa...,1
@fitridwi6239,2024-02-13T15:31:19Z,Ngeri² sedap.. semoga orang² baik ini selalu di lindungi Allah Subhanahu Wa Ta&#39;alaa..,0
@Freinsal,2024-02-13T15:31:14Z,Awowkak film propaganda 😂😂😂,1
@iriladitia,2024-02-13T15:30:31Z,"Saat nya rakyat melakukan pembrontakan, ayoo kita milih ustaad abdul somad dan ustad adi hidayat sj jd presiden dan wakil presiden",3
